,id,Date,source,symbols,dayofweek
10451,1018887461592879100,2018-07-16,WatchlistN,MO,Mon
10452,1018887487270289400,2018-07-16,sonofabeach56,HAS,Mon
10453,1018887502935949300,2018-07-16,letsinvestnow,BZUN,Mon
10454,1018887537564188700,2018-07-16,Abkon187,BZUN,Mon
10455,1018887610247282700,2018-07-16,HedgehogSquare,HIMX,Mon
10456,1018887614080933900,2018-07-16,whatsonthorold2,JWN,Mon
10457,1018887672734060500,2018-07-16,TheMarketsDaily,HRB,Mon
10458,1018887682485817300,2018-07-16,TheMarketsDaily,BWA,Mon
10459,1018887687619608600,2018-07-16,optioncharts,NDAQ,Mon
10460,1018887953651773400,2018-07-16,mmahotstuff1,JWN,Mon
10461,1018887986791026700,2018-07-16,MITickWatcher,EOG,Mon
10462,1018887994978324500,2018-07-16,websofttechies,CRZO,Mon
10463,1018888024770293800,2018-07-16,websofttechies,CRZO,Mon
10464,1018888030755618800,2018-07-16,RichBTIG,TMUS,Mon
10465,1018888031078633500,2018-07-16,WeekHerald,CINF,Mon
10466,1018888031712014300,2018-07-16,SamTorres2012,APA,Mon
10467,1018888041820278800,2018-07-16,websofttechies,FISV,Mon
10468,1018888053958381600,2018-07-16,stockclip_en,TWX,Mon
10469,1018888060786872300,2018-07-16,websofttechies,HIG,Mon
10470,1018888066906370000,2018-07-16,WrigleyTom,NDAQ,Mon
10471,1018888067355172900,2018-07-16,websofttechies,TJX,Mon
10472,1018888070953873400,2018-07-16,SwingTradeBot,AKAM,Mon
10473,1018888098141204500,2018-07-16,LargeVoidBot,AKAM,Mon
10474,1018888177208066000,2018-07-16,ALAMBAKSH1,EMN,Mon
10475,1018888275405176800,2018-07-16,GNWLive,QRVO,Mon
10476,1018888324285681700,2018-07-16,TickwatcherMF,PRGO,Mon
10477,1018888443257147400,2018-07-16,LithiumSpot,GG,Mon
10478,1018888774590369800,2018-07-16,jonnajarian,FOX,Mon
10479,1018888779866746900,2018-07-16,TOS_OPTION,UPS,Mon
10480,1018888795968692200,2018-07-16,whatsonthorold2,MSI,Mon
10481,1018889039020257300,2018-07-16,optioncharts,SLG,Mon
10482,1018889053184430100,2018-07-16,mmahotstuff1,MSI,Mon
10483,1018889199741734900,2018-07-16,VegasTours,COST,Mon
10484,1018889261112856600,2018-07-16,FinInvTr,FNSR,Mon
10485,1018889394495815700,2018-07-16,stockelite,QRVO,Mon
10486,1018889407103893500,2018-07-16,mmahotstuff1,CME,Mon
10487,1018889474883903500,2018-07-16,VegasTours,UPS,Mon
10488,1018889530131312600,2018-07-16,cesarmunozph,FOX,Mon
10489,1018889547915112400,2018-07-16,MarketRealist,LYB,Mon
10490,1018889586645323800,2018-07-16,Allstocknews,AJG,Mon
10491,1018889596669603800,2018-07-16,SamuelPower39,STZ,Mon
10492,1018889677456199700,2018-07-16,TickerReport,CTAS,Mon
10493,1018889785040101400,2018-07-16,optioncharts,REGN,Mon
10494,1018889793785270300,2018-07-16,traderjon01,HIMX,Mon
10495,1018889816631644200,2018-07-16,bibeypost_stock,MSI,Mon
10496,1018889911858942000,2018-07-16,VegasTours,UTX,Mon
10497,1018889927617114100,2018-07-16,dailypoliticaln,CTAS,Mon
10498,1018889954963832800,2018-07-16,ReliqHealth,RHT,Mon
10499,1018890009384927200,2018-07-16,theflynews,UPS,Mon
10500,1018890026405548000,2018-07-16,VegasTours,STZ,Mon
10501,1018890100296568800,2018-07-16,VegasTours,STZ,Mon
10502,1018890226545184800,2018-07-16,kirillklip,GG,Mon
10503,1018890232907911200,2018-07-16,jonnajarian,FOX,Mon
10504,1018890791194906600,2018-07-16,Optionsonar1,SYF,Mon
10505,1018890995008761900,2018-07-16,Sufiy,GG,Mon
10506,1018891082019541000,2018-07-16,whatsonthorold2,NSC,Mon
10507,1018891085937029100,2018-07-16,valenpinilla13,TWX,Mon
10508,1018891111136485400,2018-07-16,whatsonthorold2,EIX,Mon
10509,1018891130547646500,2018-07-16,OfficialHemp,MON,Mon
10510,1018891158498545700,2018-07-16,whatsonthorold2,NDAQ,Mon
10511,1018891210902134800,2018-07-16,EquitiesOB,STZ,Mon
10512,1018891232842567700,2018-07-16,Er1kSF,BZUN,Mon
10513,1018891259707121700,2018-07-16,mmahotstuff1,NSC,Mon
10514,1018891299422916600,2018-07-16,whatsonthorold2,SYMC,Mon
10515,1018891368683528200,2018-07-16,mmahotstuff1,EIX,Mon
10516,1018891422794223600,2018-07-16,mmahotstuff1,NDAQ,Mon
10517,1018891477496336400,2018-07-16,mmahotstuff1,SYMC,Mon
10518,1018891566797254700,2018-07-16,bibeypost_stock,NSC,Mon
10519,1018891627224621000,2018-07-16,stockbard,COG,Mon
10520,1018891650242957300,2018-07-16,bibeypost_stock,EIX,Mon
10521,1018891701136576500,2018-07-16,bibeypost_stock,NDAQ,Mon
10522,1018891781436518400,2018-07-16,whatsonthorold2,AON,Mon
10523,1018891808980512800,2018-07-16,optionalarmchat,AGN,Mon
10524,1018891833798164500,2018-07-16,whatsonthorold2,NTAP,Mon
10525,1018891838781116400,2018-07-16,mmahotstuff1,AON,Mon
10526,1018891895861178400,2018-07-16,SeekingAlpha,BBBY,Mon
10527,1018891896989446100,2018-07-16,SAlphaTech,BBBY,Mon
10528,1018891909438328800,2018-07-16,mmahotstuff1,NTAP,Mon
10529,1018892048643051500,2018-07-16,bibeypost_stock,AON,Mon
10530,1018892139118387200,2018-07-16,whatsonthorold2,FITB,Mon
10531,1018892163902529500,2018-07-16,bibeypost_stock,NTAP,Mon
10532,1018892272442765300,2018-07-16,dailypoliticaln,APA,Mon
10533,1018892276498563100,2018-07-16,mmahotstuff1,FITB,Mon
10534,1018892311013584900,2018-07-16,whatsonthorold2,MET,Mon
10535,1018892380601180200,2018-07-16,quasiloco,TJX,Mon
10536,1018892451937955800,2018-07-16,mmahotstuff1,MET,Mon
10537,1018892452587900900,2018-07-16,Etherprivate12,REG,Mon
10538,1018892486209654800,2018-07-16,BioDueDiligence,ALXN,Mon
10539,1018892519604662300,2018-07-16,shortvolumes,FIS,Mon
10540,1018892604136714200,2018-07-16,bibeypost_stock,FITB,Mon
10541,1018892659874762800,2018-07-16,teebizy,SYF,Mon
10542,1018892709661208600,2018-07-16,Intel_Sue,ALK,Mon
10543,1018892716393025500,2018-07-16,WeekHerald,XEC,Mon
10544,1018892801566789600,2018-07-16,bibeypost_stock,MET,Mon
10545,1018892846999302100,2018-07-16,passthepuck,TMUS,Mon
10546,1018892861473869800,2018-07-16,theMarqueta3,ON,Mon
10547,1018892863348801500,2018-07-16,42Stocks,UPS,Mon
10548,1018892925181276200,2018-07-16,TranscriptDaily,MAR,Mon
10549,1018892930256441300,2018-07-16,ZolmaxNews,CTAS,Mon
10550,1018892949554384900,2018-07-16,ZolmaxNews,APA,Mon
10551,1018893019418939400,2018-07-16,ConsumerFeed,XEC,Mon
10552,1018893044853207000,2018-07-16,mattison76,TSCO,Mon
10553,1018893061689049100,2018-07-16,whatsonthorold2,XRX,Mon
10554,1018893191532175400,2018-07-16,ledgerzette,TRIP,Mon
10555,1018893244128743400,2018-07-16,whatsonthorold2,AIZ,Mon
10556,1018893265653944300,2018-07-16,whatsonthorold2,EMN,Mon
10557,1018893345278627800,2018-07-16,mmahotstuff1,EMN,Mon
10558,1018893380619788300,2018-07-16,GambisteFinance,HAS,Mon
10559,1018893396428062700,2018-07-16,mmahotstuff1,AIZ,Mon
10560,1018893417949139000,2018-07-16,dakotafinancial,TRIP,Mon
10561,1018893441579868200,2018-07-16,gls_energy,EOG,Mon
10562,1018893447913263100,2018-07-16,ThisLincolnian,MAR,Mon
10563,1018893455584628700,2018-07-16,bibeypost_stock,XRX,Mon
10564,1018893460982526000,2018-07-16,ThisLincolnian,XEC,Mon
10565,1018893586295935000,2018-07-16,tekmunnee,K,Mon
10566,1018893592918679600,2018-07-16,joeknowbest,HTZ,Mon
10567,1018893607124729900,2018-07-16,optioncharts,TJX,Mon
10568,1018893611080077300,2018-07-16,bibeypost_stock,EMN,Mon
10569,1018893626208866300,2018-07-16,bibeypost_stock,AIZ,Mon
10570,1018893648560345100,2018-07-16,whatsonthorold2,ORLY,Mon
10571,1018893652486049800,2018-07-16,quasiloco,SYF,Mon
10572,1018893707024781300,2018-07-16,mmahotstuff1,ORLY,Mon
10573,1018893708979081200,2018-07-16,MarketCurrents,HON,Mon
10574,1018893777291837400,2018-07-16,whatsonthorold2,ALXN,Mon
10575,1018893899002204200,2018-07-16,whatsonthorold2,WAT,Mon
10576,1018893899786383400,2018-07-16,SeekingAlpha,HRL,Mon
10577,1018893933257150500,2018-07-16,mmahotstuff1,ALXN,Mon
10578,1018893962290126800,2018-07-16,Fistbane,NDAQ,Mon
10579,1018894030887903200,2018-07-16,mmahotstuff1,WAT,Mon
10580,1018894093815074800,2018-07-16,bibeypost_stock,ORLY,Mon
10581,1018894332110213100,2018-07-16,bibeypost_stock,ALXN,Mon
10582,1018894405653155800,2018-07-16,bibeypost_stock,WAT,Mon
10583,1018894524582715400,2018-07-16,OptionsHawk,EA,Mon
10584,1018894539879272400,2018-07-16,WatchlistN,YUM,Mon
10585,1018894804133040100,2018-07-16,whatsonthorold2,EMN,Mon
10586,1018894957724172300,2018-07-16,optioncharts,LLL,Mon
10587,1018894972320444400,2018-07-16,KarlCampbell6,PXD,Mon
10588,1018894988917305300,2018-07-16,sxstn1,DCIX,Mon
10589,1018895089798729700,2018-07-16,Allstocknews,JWN,Mon
10590,1018895141296320500,2018-07-16,bestcruiserates,CCL,Mon
10591,1018895407806537700,2018-07-16,KymLang,SPG,Mon
10592,1018895467516751900,2018-07-16,whatsonthorold2,CME,Mon
10593,1018895536978563100,2018-07-16,StockMetrixApp,SYY,Mon
10594,1018895589206057000,2018-07-16,mmahotstuff1,CME,Mon
10595,1018895637134368800,2018-07-16,Mkt5Challenge,HES,Mon
10596,1018895643136413700,2018-07-16,bibeypost_stock,EMN,Mon
10597,1018895645309128700,2018-07-16,ExactOptionPick,COST,Mon
10598,1018895658416304100,2018-07-16,PetroteqEnergy,DVN,Mon
10599,1018895694159990800,2018-07-16,idlenoodle,BZUN,Mon
10600,1018895819095859200,2018-07-16,Unclejoesh,INCY,Mon
10601,1018895874280132600,2018-07-16,quasiloco,UPS,Mon
10602,1018895874783694800,2018-07-16,bibeypost_stock,CME,Mon
10603,1018895923148218400,2018-07-16,GambisteFinance,CRZO,Mon
10604,1018896221790863400,2018-07-16,JPMGGA,BZUN,Mon
10605,1018896291160617000,2018-07-16,Briefingcom,HSIC,Mon
10606,1018896425353142300,2018-07-16,heartpumper77,BZUN,Mon
10607,1018896547294085100,2018-07-16,salomon69479215,STT,Mon
10608,1018896556144013300,2018-07-16,riyaisback,IR,Mon
10609,1018896585617526800,2018-07-16,SunriseTrader,COST,Mon
10610,1018896636507017200,2018-07-16,StocksPredictr,CCL,Mon
10611,1018896705541099500,2018-07-16,whatsonthorold2,FLR,Mon
10612,1018896832527781900,2018-07-16,mmahotstuff1,FLR,Mon
10613,1018896953420087300,2018-07-16,Oregontider,ETFC,Mon
10614,1018897019606364200,2018-07-16,MHolland_VA,NOC,Mon
10615,1018897062946070500,2018-07-16,salomon69479215,LOW,Mon
10616,1018897130394710000,2018-07-16,bibeypost_stock,FLR,Mon
10617,1018897236695093200,2018-07-16,whatsonthorold2,WHR,Mon
10618,1018897257595273200,2018-07-16,joseph_richard5,AN,Mon
10619,1018897314482741200,2018-07-16,whatsonthorold2,PH,Mon
10620,1018897330056060900,2018-07-16,StockSnowball,MO,Mon
10621,1018897348213268500,2018-07-16,whatsonthorold2,EQT,Mon
10622,1018897351900127200,2018-07-16,mmahotstuff1,WHR,Mon
10623,1018897436159422500,2018-07-16,mmahotstuff1,EQT,Mon
10624,1018897453880356900,2018-07-16,mmahotstuff1,PH,Mon
10625,1018897486885392400,2018-07-16,whatsonthorold2,MCHP,Mon
10626,1018897573141270500,2018-07-16,VolatilityQ,UTX,Mon
10627,1018897573195780100,2018-07-16,SNIFFER78,DVN,Mon
10628,1018897575959777300,2018-07-16,VolatilityQ,UTX,Mon
10629,1018897579378204700,2018-07-16,VolatilityQ,UTX,Mon
10630,1018897580686807000,2018-07-16,mmahotstuff1,MCHP,Mon
10631,1018897582410616800,2018-07-16,VolatilityQ,UTX,Mon
10632,1018897583710691300,2018-07-16,BarrieNJ,COST,Mon
10633,1018897584746893300,2018-07-16,VolatilityQ,UTX,Mon
10634,1018897643915939800,2018-07-16,bibeypost_stock,WHR,Mon
10635,1018897708759896000,2018-07-16,bibeypost_stock,EQT,Mon
10636,1018897718520045600,2018-07-16,bibeypost_stock,PH,Mon
10637,1018897851856846800,2018-07-16,bibeypost_stock,MCHP,Mon
10638,1018898004265328600,2018-07-16,whatsonthorold2,HON,Mon
10639,1018898080396075000,2018-07-16,MarketCurrents,AYI,Mon
10640,1018898106778255400,2018-07-16,mmahotstuff1,HON,Mon
10641,1018898212071981000,2018-07-16,GarySMorrow,UPS,Mon
10642,1018898391043108900,2018-07-16,bibeypost_stock,HON,Mon
10643,1018898402460012500,2018-07-16,professorzinnel,TMO,Mon
10644,1018898537151467500,2018-07-16,MarketCurrents,AJG,Mon
10645,1018898601521672200,2018-07-16,MareaInformativ,UDR,Mon
10646,1018898610493296600,2018-07-16,OlympiaReport,MAS,Mon
10647,1018898610551951400,2018-07-16,MareaInformativ,FITB,Mon
10648,1018898648992763900,2018-07-16,VolatilityQ,SYF,Mon
10649,1018898671411318800,2018-07-16,triforcecoin,LUK,Mon
10650,1018898770065543200,2018-07-16,optioncharts,WLTW,Mon
10651,1018898812608360400,2018-07-16,TheBurdetteLawF,UPS,Mon
10652,1018899064073617400,2018-07-16,sep_sal,NDAQ,Mon
10653,1018899072764301300,2018-07-16,ChartMill,PNC,Mon
10654,1018899129991192600,2018-07-16,MarketSmith,ALGN,Mon
10655,1018899146781143000,2018-07-16,stockbard,BWA,Mon
10656,1018899272132124700,2018-07-16,StockzResearch,LITE,Mon
10657,1018899304721809400,2018-07-16,whatsonthorold2,HRB,Mon
10658,1018899426285416400,2018-07-16,bibeypost_stock,PH,Mon
10659,1018899428365819900,2018-07-16,mmahotstuff1,HRB,Mon
10660,1018899481801224200,2018-07-16,dispatchtribune,CTAS,Mon
10661,1018899488793153500,2018-07-16,dispatchtribune,MAS,Mon
10662,1018899542899507200,2018-07-16,MarketSmith,BZUN,Mon
10663,1018899590853120000,2018-07-16,reurope_stock,HRB,Mon
10664,1018899641406898200,2018-07-16,MarketCurrents,CME,Mon
10665,1018899677029261300,2018-07-16,bibeypost_stock,HRB,Mon
10666,1018899760936255500,2018-07-16,sep_sal,UPS,Mon
10667,1018899902854848500,2018-07-16,whatsonthorold2,MON,Mon
10668,1018899909515374600,2018-07-16,OlympiaReport,CTAS,Mon
10669,1018899968927690800,2018-07-16,mmahotstuff1,MON,Mon
10670,1018900116193849300,2018-07-16,reurope_stock,MON,Mon
10671,1018900177468448800,2018-07-16,bibeypost_stock,MON,Mon
10672,1018900509564993500,2018-07-16,42Stocks,UPS,Mon
10673,1018900581774131200,2018-07-16,sep_sal,HON,Mon
10674,1018901093869289500,2018-07-16,brianfires,MNK,Mon
10675,1018901290074722300,2018-07-16,whatsonthorold2,DLTR,Mon
10676,1018901308223426600,2018-07-16,StockzResearch,COST,Mon
10677,1018901324124090400,2018-07-16,StockzResearch,UTX,Mon
10678,1018901381141401600,2018-07-16,optioncharts,ZTS,Mon
10679,1018901384740171800,2018-07-16,mmahotstuff1,DLTR,Mon
10680,1018901528084656100,2018-07-16,sep_sal,AJG,Mon
10681,1018901582241521700,2018-07-16,shortvolumes,ROST,Mon
10682,1018901648087965700,2018-07-16,bibeypost_stock,DLTR,Mon
10683,1018901787372240900,2018-07-16,shaon_sharma,NRG,Mon
10684,1018901901344198700,2018-07-16,sep_sal,CME,Mon
10685,1018902068545884200,2018-07-16,mmahotstuff1,SRCL,Mon
10686,1018902320057344000,2018-07-16,bibeypost_stock,SRCL,Mon
10687,1018902332099219500,2018-07-16,ProVesting,NTNX,Mon
10688,1018902358619820000,2018-07-16,reurope_stock,REGN,Mon
10689,1018902455118188500,2018-07-16,bibeypost_stock,REGN,Mon
10690,1018902471173951500,2018-07-16,newmoneyFC,CBS,Mon
10691,1018902560441282600,2018-07-16,bibeypost_stock,AMT,Mon
10692,1018902591433052200,2018-07-16,RSMetrics,ROST,Mon
10693,1018902614250065900,2018-07-16,BolsaLargoPlazo,HON,Mon
10694,1018902844806717400,2018-07-16,ChartMill,AIG,Mon
10695,1018902891740840000,2018-07-16,JeffShoots,HON,Mon
10696,1018902914037944300,2018-07-16,dailypoliticaln,MAA,Mon
10697,1018903007013101600,2018-07-16,slamcandie,EMR,Mon
10698,1018903008028045300,2018-07-16,ZolmaxNews,MAA,Mon
10699,1018903058607157200,2018-07-16,bibeypost_stock,DHI,Mon
10700,1018903124600348700,2018-07-16,websofttechies,BWA,Mon
10701,1018903243798216700,2018-07-16,InvestingStockz,CME,Mon
10702,1018903248038715400,2018-07-16,LemelsonCapital,MYL,Mon
10703,1018903251582902300,2018-07-16,WatchlistN,CNC,Mon
10704,1018903288077578200,2018-07-16,ledgerzette,MAS,Mon
10705,1018903365022113800,2018-07-16,TickwatcherMF,PRGO,Mon
10706,1018903392889004000,2018-07-16,dakotafinancial,UDR,Mon
10707,1018903495745982500,2018-07-16,MrMiyagann,REGN,Mon
10708,1018903793646407700,2018-07-16,StockzResearch,STZ,Mon
10709,1018903801548410900,2018-07-16,TickerReport,MAS,Mon
10710,1018903806355099600,2018-07-16,TickerReport,MAA,Mon
10711,1018903830497497100,2018-07-16,PerpetualGains,FL,Mon
10712,1018903892132851700,2018-07-16,gebbyart,DISH,Mon
10713,1018903900714360800,2018-07-16,RuralMediaMrkt,ALK,Mon
10714,1018903960680390700,2018-07-16,giblet004,SYMC,Mon
10715,1018904035255050200,2018-07-16,ConsumerFeed,CNC,Mon
10716,1018904342437466100,2018-07-16,TopStockAlerts1,HAS,Mon
10717,1018904716737155100,2018-07-16,BioPharmaDive,ALXN,Mon
10718,1018904719857737700,2018-07-16,IBDinvestors,TJX,Mon
10719,1018904724488228900,2018-07-16,tradnews_,TJX,Mon
10720,1018904733996601300,2018-07-16,marketexclusive,AEP,Mon
10721,1018904825461739500,2018-07-16,marketexclusive,AIZ,Mon
10722,1018905248990036000,2018-07-16,marketexclusive,AMG,Mon
10723,1018905390354870300,2018-07-16,marketexclusive,AMT,Mon
10724,1018905423561347100,2018-07-16,queens__finess,ON,Mon
10725,1018905441760264200,2018-07-16,bobcook12345,BZUN,Mon
10726,1018905858590367700,2018-07-16,FinInvTr,GLUU,Mon
10727,1018905921093808100,2018-07-16,EnterpriseLeade,ALLE,Mon
10728,1018905929599848400,2018-07-16,EnterpriseLeade,ENDP,Mon
10729,1018905966568501200,2018-07-16,dispatchtribune,ALXN,Mon
10730,1018906166313848800,2018-07-16,TranscriptDaily,EMR,Mon
10731,1018906170080268300,2018-07-16,TranscriptDaily,NFX,Mon
10732,1018906173175627800,2018-07-16,RestonTV,BXP,Mon
10733,1018906198257565700,2018-07-16,MareaInformativ,SRCL,Mon
10734,1018906211373154300,2018-07-16,MareaInformativ,JCI,Mon
10735,1018906229236731900,2018-07-16,MareaInformativ,SWK,Mon
10736,1018906240162943000,2018-07-16,MareaInformativ,ALXN,Mon
10737,1018906247658115100,2018-07-16,MareaInformativ,EMR,Mon
10738,1018906265953685500,2018-07-16,BillBrewsterSCG,ALK,Mon
10739,1018906398619504600,2018-07-16,OlympiaReport,ALXN,Mon
10740,1018906493641482200,2018-07-16,realmoney,PNC,Mon
10741,1018906526545834000,2018-07-16,TheMarketsDaily,MPC,Mon
10742,1018906532757557200,2018-07-16,TheMarketsDaily,SWK,Mon
10743,1018906597718941700,2018-07-16,TickerReport,BBY,Mon
10744,1018906602387238900,2018-07-16,TickerReport,SRCL,Mon
10745,1018906753470263300,2018-07-16,Surftrader79,GIS,Mon
10746,1018906783467917300,2018-07-16,WeekHerald,APA,Mon
10747,1018906831949893600,2018-07-16,dailypoliticaln,BBY,Mon
10748,1018906840439148500,2018-07-16,dailypoliticaln,SRCL,Mon
10749,1018906910676979700,2018-07-16,WatchlistN,JCI,Mon
10750,1018906921284374500,2018-07-16,ThisLincolnian,APA,Mon
10751,1018906926858539000,2018-07-16,VegasTours,AET,Mon
10752,1018906988527407100,2018-07-16,GNWLive,ROP,Mon
10753,1018907123575611400,2018-07-16,StockTexts,CTXS,Mon
10754,1018907235420864500,2018-07-16,Kris_tin27,TRIP,Mon
10755,1018907276260925400,2018-07-16,stockelite,ROP,Mon
10756,1018907451939348500,2018-07-16,msumak,LITE,Mon
10757,1018907513561940000,2018-07-16,Kevalp187,DVN,Mon
10758,1018907520633581600,2018-07-16,HodlShark_,UPS,Mon
10759,1018907555530039300,2018-07-16,bobcook12345,BZUN,Mon
10760,1018907604712677400,2018-07-16,VegasTours,STZ,Mon
10761,1018907609603158000,2018-07-16,TranscriptDaily,MAA,Mon
10762,1018907616993529900,2018-07-16,VegasTours,STZ,Mon
10763,1018907622693638100,2018-07-16,insiderbuyings,CTXS,Mon
10764,1018907629228384300,2018-07-16,VegasTours,UTX,Mon
10765,1018907641639243800,2018-07-16,VegasTours,UPS,Mon
10766,1018907653735571500,2018-07-16,VegasTours,COST,Mon
10767,1018907655601967100,2018-07-16,bobcook12345,BZUN,Mon
10768,1018907691526303700,2018-07-16,VegasTours,HTZ,Mon
10769,1018907746513678300,2018-07-16,VegasTours,STZ,Mon
10770,1018907805691142100,2018-07-16,TheMarketsDaily,MAA,Mon
10771,1018907824997486600,2018-07-16,chase_mcdougle,HON,Mon
10772,1018907895499501600,2018-07-16,carlquintanilla,WYNN,Mon
10773,1018907949497028600,2018-07-16,42Stocks,UPS,Mon
10774,1018908018224844800,2018-07-16,ZolmaxNews,MDLZ,Mon
10775,1018908022448578600,2018-07-16,ZolmaxNews,CNC,Mon
10776,1018908128774107100,2018-07-16,StocksPredictr,HCA,Mon
10777,1018908244729835500,2018-07-16,StockTexts,ROP,Mon
10778,1018908245044400100,2018-07-16,ledgerzette,CNC,Mon
10779,1018908294860030000,2018-07-16,MarketCurrents,QRVO,Mon
10780,1018908296122527700,2018-07-16,SAlphaTech,QRVO,Mon
10781,1018908341848899600,2018-07-16,PerpetualGains,FL,Mon
10782,1018908354712948700,2018-07-16,EnterpriseLeade,TAP,Mon
10783,1018908593356247000,2018-07-16,dakotafinancial,APC,Mon
10784,1018908606106865700,2018-07-16,dakotafinancial,CNC,Mon
10785,1018908633382481900,2018-07-16,FinInvTr,LOW,Mon
10786,1018908738059685900,2018-07-16,robenfarzad,MO,Mon
10787,1018908881756610600,2018-07-16,TheMarketsDaily,ILMN,Mon
10788,1018908886588411900,2018-07-16,TheMarketsDaily,APC,Mon
10789,1018908913167716400,2018-07-16,TranscriptDaily,TAP,Mon
10790,1018909022118805500,2018-07-16,randomdevtest13,PNC,Mon
10791,1018909036589264900,2018-07-16,farrisbaba,NTNX,Mon
10792,1018909037507723300,2018-07-16,mnahmanson,COST,Mon
10793,1018909179917021200,2018-07-16,getvolatility,SWK,Mon
10794,1018909219783880700,2018-07-16,SunriseTrader,PNC,Mon
10795,1018909390013943800,2018-07-16,FinInvTr,ROST,Mon
